No	From	To	Tokens	TokenBalance	Block	TxIndex	TxHash
1337	0x0000000000000000000000000000000000000000	0x339b48a764e04f1174990ecaeb0369daa1ed0ae3	5744.16	17983887.323692246214793279	3913477	5	0xaa255fe544a35ae3ab243368f17d25e1b39d22d2ba7ab9d7fa24fc94f7fccd48
1338	0x0000000000000000000000000000000000000000	0x564afe1f92383df3bbc1dbb608b0be91be03b04a	478.68	17984366.003692246214793279	3913478	46	0x5c840e56c55650148cdb867341164ac7ef0963f9b4df61f313b3733f90623bb9
1339	0x0000000000000000000000000000000000000000	0x17581b62da870a929d68af4b0d2422000aafda10	660.5784	17985026.582092246214793279	3913478	61	0x762e5b4bcda619edafeeb94085253bb232992c9d9888c2be6498735f66d339ec
1340	0x0000000000000000000000000000000000000000	0x723b4dd77184f86050ff823c4783a6e76540c0bf	14.3604	17985040.942492246214793279	3913480	15	0xe087b53adeb6e0eb4016cbaeb46f07f2aeea53e6c13a8c062360ed2c7bb53c86
1341	0x0000000000000000000000000000000000000000	0x1d9b54362d03d01dae17ef4289adc44a0ff3c831	904.7052	17985945.647692246214793279	3913480	16	0xbcde267e3245bceb4c41b4432fc8b6e4ca666de1b9a0658f41628a6d4de83613
1342	0x0000000000000000000000000000000000000000	0xe79f852fa4782b50abc4b41eef3588e1323eb262	181.8984	17986127.546092246214793279	3913483	33	0xed7422c4efc45f03a294d4834eb2bf2396a4fe7573efc78c0914fa17f6209658
1343	0x0000000000000000000000000000000000000000	0xf9135b2c152e8290272d8d612b6e19a1db7e68fd	229.28772	17986356.833812246214793279	3913484	66	0xcda7e31844849c5e7610a5f409498e3a5e6cac3f9be74d59fe670bbbc973a244
1344	0x0000000000000000000000000000000000000000	0x7d57b8b8a731cc1fc1e661842790e1864d5cf4e8	478.68	17986835.513812246214793279	3913484	68	0xa9cf0021d823a25dc377c2bb8e256bdeda0a0ee781c3f92ae28d74464faf1b94
1345	0x0000000000000000000000000000000000000000	0x68717b3ed53789dd6690f8a347ae65c5415b48d4	526.548	17987362.061812246214793279	3913484	83	0x6f9219ac56ce68b041eaee51af4a67783231ff4467df2dac3c8dd3ac4eb40194
1346	0x0000000000000000000000000000000000000000	0x0673e9b46da3509da066af87d5f2094b3f4f3126	478.68	17987840.741812246214793279	3913487	32	0x32ba5a2cfe7a4466c825cf2f4af3c7b21300311d1b6b98218ef50bb8d13b9686
1347	0x0000000000000000000000000000000000000000	0x6934f584bc6177bb171f2aa34ec4da5b53a3f0e1	23.934	17987864.675812246214793279	3913487	77	0x88eeed11ce4f1588ed8f458e43e9044a6bf35c133873ef386a2c6f70aa8cd869
1348	0x0000000000000000000000000000000000000000	0xd9ad97cca5fa0fb8f1f70dd0f45c02e76cedb9f4	23.934	17987888.609812246214793279	3913487	87	0xb812d6bd149785ba7fbc0c83f8e9f3adc3947f3e43ea4b3c4f0d0b94203a0145
1349	0x0000000000000000000000000000000000000000	0x86547b78ad328ad0662866656c91f5327c45745e	1428.8598	17989317.469612246214793279	3913487	101	0xebf461ec98319e5f4b4acc58881c5254607814067ac062680236312b5d827ea8
1350	0x0000000000000000000000000000000000000000	0x728259e6a43ab15ca950f43cd545a6130170fb61	957.36	17990274.829612246214793279	3913489	4	0x520d96588f7eef59236dc987b8ecee0bb5a4a45f8bf143bb6816e9620e7f4292
1351	0x0000000000000000000000000000000000000000	0xfa21161301eb5b99c6327dff352d4da27efc5709	77.06748	17990351.897092246214793279	3913489	47	0x502dc6a119266c6814064f56ed1ed26d6381ba0443f68fd68618119df6bcf6af
1352	0x0000000000000000000000000000000000000000	0xbb418c47bebff00d4a0bfffd6b066dffbefa474c	478.68	17990830.577092246214793279	3913489	66	0x1f3c6ae43783070d0f9dff7653ef25beb718ab62e906d78897fb2dea929b3af9
1353	0x0000000000000000000000000000000000000000	0x32ba9a7d0423e03a525fe2ebeb661d2085778bd8	23934	18014764.577092246214793279	3913490	25	0xcc709d79e2552e6d1038468c47b3ef931d0f21210e9100ed424537bd677729cc
1354	0x0000000000000000000000000000000000000000	0xc194cb83f97f0ce42d9982f4b5da721f40d259eb	478.68	18015243.257092246214793279	3913490	70	0xa074190f1fd6f2e16efacab991e70167fddaa929497e9f17bce230b9b7c5aee2
1355	0x0000000000000000000000000000000000000000	0x6101fd9ce17e95f1a5451e62aad8c6a92530d64a	2680.608	18017923.865092246214793279	3913490	78	0xe22d52d6590d86b56db50383e116ab0381b9923a33b9b6966e13003f8a0fd388
1356	0x0000000000000000000000000000000000000000	0xcd3bd5418908f223c067d61dbf08d6249ea9e448	239.34	18018163.205092246214793279	3913490	97	0xfbf0ebc2b3a829eabaf0ce7feb17c2e4ae0d2e2e4175ec80093a66222d05964b
1357	0x0000000000000000000000000000000000000000	0x30361261de45d98924c970122ec7d9a34cee8c1f	239.34	18018402.545092246214793279	3913490	99	0x6b3a94257fa533db9a8a363862e863eb242b0df79552a9d6ffbaf370bf0909a5
1358	0x0000000000000000000000000000000000000000	0x656cd70c303e24ff65d2c3f9c7b0fe7782f5c4e5	998.957292	18019401.502384246214793279	3913491	32	0x25976557daa3389c712af3314e1062c7fad2f04bcc6ccb61f17bacfff14b65c4
1359	0x0000000000000000000000000000000000000000	0xb80971fbd786b03e1947297ea184a3bf0b93a276	718.02	18020119.522384246214793279	3913491	33	0x2c3d5d305aae8d99ea87f8bdda90ecd93fd63b7005c4d749eface95c9267912d
1360	0x0000000000000000000000000000000000000000	0x090cc5c03bd172ae85e3b4f65726baaf956ec9d6	1436.04	18021555.562384246214793279	3913491	70	0xd4c46c470de099c228871299695a22b3176de9b92de1ab0c9ddfae176b860251
1361	0x0000000000000000000000000000000000000000	0xe66ef6fe93c04f60178b11744246fd2f497f583a	478.68	18022034.242384246214793279	3913493	88	0x7c0ae750510f8bd041d2ec51533b8cf3ddabb7e58509cf43e1fe6d42d3a0410a
1362	0x0000000000000000000000000000000000000000	0x738ba26e74d3e81a1d13b6d6c21b94c8e2911044	2393.4	18024427.642384246214793279	3913493	155	0x018a181bd844e3167dfa704da309cf4842d085109adcd59318496b6fb648b1d9
1363	0x0000000000000000000000000000000000000000	0xce4a0ccf8c1b79243684617a3508448298fe8f79	239.34	18024666.982384246214793279	3913497	0	0xf0a7c8eae966ea98757d7809233322bb24530ed3077214d8696f5138932af875
1364	0x0000000000000000000000000000000000000000	0x9d065d77095499cbde585a00cf4da07168a60ab2	167.538	18024834.520384246214793279	3913497	15	0xb5e5028db2bb116e14aa74ff5909a5024e2a07bc06b0f3b1f00f433238784bef
1365	0x0000000000000000000000000000000000000000	0x04068b7e74f348d96b2e8b350806cd40c503fb55	320.7156	18025155.235984246214793279	3913497	46	0x311c25f25f4353c72b7b9b9a1886bdde63295cf0f93a756bdbc4a98779977827
1366	0x0000000000000000000000000000000000000000	0xec9a9187bb799d51a8f6e0b69f0d61b08cd471b3	119.67	18025274.905984246214793279	3913499	20	0xc00be4b37cd63f65ab8a402b006b4f6c155110c313010bd802735c82dc3cf1c4
1367	0x0000000000000000000000000000000000000000	0x8ea1bb8aa59258bfd4688196cab3bbfb3c699345	957.36	18026232.265984246214793279	3913500	4	0xef27779ac4d7339560ba76938ae11d73706f8b7ee2ec85c14d00f1f93e97e1c2
1368	0x0000000000000000000000000000000000000000	0xeeb4ec99135cb3f3b448ef8bcff20208e943566f	23458.19208	18049690.458064246214793279	3913500	31	0x9d84a1a0b2f697525acfd5cce9993c71b5d9f40350e4dbc55862a86d2b2e1dbf
1369	0x0000000000000000000000000000000000000000	0x9eac7b2a3ab8b99a9a39b7f0f182409875d9c4d4	239.34	18049929.798064246214793279	3913500	63	0x9c5e5255e210595a02a44941ebb464db8f7934a5cd213c74af611dc03f4bb28a
1370	0x0000000000000000000000000000000000000000	0x307d5d07db2c59ebd345b8a73c291ec926d30120	957.36	18050887.158064246214793279	3913501	4	0x208fac192ddebcef4ba2393a01f5f2610095b76b2492c16f732b80d82bbcd38e
1371	0x0000000000000000000000000000000000000000	0x90ef7500c348a43d71b447d56f91f2a7bee27ce8	239.34	18051126.498064246214793279	3913501	9	0x0bf57e062e4dde3ddd8940fe1d648195eb06b56639fe71fa874bdac33cabd194
1372	0x0000000000000000000000000000000000000000	0xa45ef90899c284f8eb2eebffee8670221dc76a50	2561.89536	18053688.393424246214793279	3913502	49	0x56f7da8d934125d9a04fd49e9ed1dfe5e4714b27cab3787759303a7a29cad1f3
1373	0x0000000000000000000000000000000000000000	0x3cf553428964450b54a79439abf7447414364aa6	478.68	18054167.073424246214793279	3913502	53	0x71981605228b33a11f4a468256515b07084db1a743078f3a45f0a8e535dc7b86
1374	0x0000000000000000000000000000000000000000	0xa5659c0a37a63c2cbada7264ca08cd76ed06c347	239.34	18054406.413424246214793279	3913503	21	0xcd2daa526dfeda61ea4786b7bff81f5dbd6ad370eefd2aa22f4e4d370b3ead97
1375	0x0000000000000000000000000000000000000000	0x6091320655a6127dd64507de2789101c728caad2	33.5076	18054439.921024246214793279	3913503	35	0x0eb7898feb0c46537541f3e519bdaef1a196b4b7a16fa609bf10135a05c2651c
1376	0x0000000000000000000000000000000000000000	0x0bb50e918cca548b751f02541886e1a07c00d7e5	478.68	18054918.601024246214793279	3913504	2	0xe61bcb7d3ecf0817669fc45a74cb5a06aca8348f590498d7d5a5ddcb82dc2701
1377	0x0000000000000000000000000000000000000000	0x00964e7db1774bd8580006ef40ef676bcbe2ad2d	4786.8	18059705.401024246214793279	3913504	11	0x5325330602673ea4d153984962f76bdf1c3b6a88795b99ab5888519fce4a690a
1378	0x0000000000000000000000000000000000000000	0x5fa3ab44151ae8d6e582ce6ef4a56973f9d7c3f8	2393.4	18062098.801024246214793279	3913505	61	0x82e07cc8127d99639d84a1d71a3b0079218c8ffc6264c398cc332b8c8aa669dd
1379	0x0000000000000000000000000000000000000000	0x641cb232bb966402a7d6877ecc28aaf883f5b13f	957.36	18063056.161024246214793279	3913508	37	0x3335561313943c021ae4e4bfacc499347f9cabe19fb3eb8bca261813c63d006c
1380	0x0000000000000000000000000000000000000000	0x8a07a0402b522203cc8c8192cc11e546dad476e1	2393.4	18065449.561024246214793279	3913508	54	0x874b117e636cde514efd57ca909646ad77b709fd651ca5eda87c006dc9c1a2d8
1381	0x0000000000000000000000000000000000000000	0x1929041da5e141036a5f9b87814cbb61f324d036	191.472	18065641.033024246214793279	3913508	59	0xaee716012e539c1efd0e190f7ec53c286ffba5ae2b6435acbf6a4c16f4b6e9df
1382	0x0000000000000000000000000000000000000000	0x9fd66eaa211282e3b26d3bb9fd8ac7e89600c4b2	1436.04	18067077.073024246214793279	3913508	89	0x7c8d7b8ce46c315adeddd922de86b45bfbf56e10704a5a0bf008774cca5baa2a
1383	0x0000000000000000000000000000000000000000	0x7d41740d6772fd1871a9909a66ec71d4bf7fd51e	28.7208	18067105.793824246214793279	3913508	100	0x1a845f73b47bda7b3220a94e932c0b51106ed33b50d6249eb4c9c266949aa26a
1384	0x0000000000000000000000000000000000000000	0x0de8e811096d1a28d25e10ab5bcdf0df3427072f	220.1928	18067325.986624246214793279	3913508	107	0x9972dc1fb2626fd51e79f379e9afaa276f16be4a351708be23a217c339939af2
1385	0x0000000000000000000000000000000000000000	0x7f7fc02f284a3f1125b580775ff545575625160c	957.36	18068283.346624246214793279	3913508	108	0xbcbf81a828732615771d0809d25fd60a618aabf23eb7a443ac85e60c95009abe
1386	0x0000000000000000000000000000000000000000	0x0ce18139ad6474c538b2afb5135d6a60b21abeda	952.5732	18069235.919824246214793279	3913509	88	0x6f2668bc3881a62bd896d890d490bcd8deae9fd5232400fa69ad3f7fcfd68c93
1387	0x0000000000000000000000000000000000000000	0x8f6e7930cd50ddbdb1ffb019488b06a6accf19e5	2393.4	18071629.319824246214793279	3913509	114	0xf6948fc869b61e86d7f0064a7cc395cd6e185101be3743480bab89b7d6d5aef8
1388	0x0000000000000000000000000000000000000000	0xc97d0129d9f4ca738aaa4ceec22247abfb97526b	183.81312	18071813.132944246214793279	3913509	128	0x1ee79749749b67766dbc9be93d2a90e12ca7ade0a1976cdef9667752105f5440
1389	0x0000000000000000000000000000000000000000	0x44382eaa886d7cc9c2c228751fd56b41762c1bc0	239.34	18072052.472944246214793279	3913510	3	0xf439c79d11b0ca2004faf4d6aa2c52bb158e8524e0bbf7689c261560bf230f0b
1390	0x0000000000000000000000000000000000000000	0x8f7e5f5cf3db6d87ad9770884d4ccc5d0d63440c	430.812	18072483.284944246214793279	3913510	14	0x6c3032becc6cac9d58d5c28da019f9bb92e43d56554aa9f9c83e8e85e5f9a33f
1391	0x0000000000000000000000000000000000000000	0x355bc9d8cc2cde13c5073276d145d0e3d210b2c0	1914.72	18074398.004944246214793279	3913511	0	0x37dcab3f93b7052bf86e73ab45c7a559baa6e9a4aa57023ae77c005cd676f82d
1392	0x0000000000000000000000000000000000000000	0xc01b854525a8b76ba220126c1e4bc924e7b3e734	3350.76	18077748.764944246214793279	3913511	17	0x8c3e85f8022e557f8e13fa85961174a0dc7eed82e28362cf979e3847798943a8
1393	0x0000000000000000000000000000000000000000	0x355bc9d8cc2cde13c5073276d145d0e3d210b2c0	1914.72	18079663.484944246214793279	3913516	1	0xa27a3bda35edc489638e8b5270ac8828556509f7f38fc485073399825b3a703c
1394	0x0000000000000000000000000000000000000000	0x880555d744d7a92ae25791373bc472c1454a98cc	861.624	18080525.108944246214793279	3913516	35	0x88941d34473303e70cd60fadc0dd7903add1f093c59fe034c0adb29ed0ca3d9b
1395	0x0000000000000000000000000000000000000000	0xf766d2eaf5392b862d80e5d4dc7786b7f5ed1a99	239.34	18080764.448944246214793279	3913516	41	0x4a2e9f9f9006d371dc336279d54a2b06f6529bf210cb95a7dfd8dbd665ad0435
1396	0x0000000000000000000000000000000000000000	0x00986f60def75c9eb80f7a6428d5e334518322f6	1436.04	18082200.488944246214793279	3913518	29	0x262b4e3f9c43b8117a27cf318b75a1e7615eacc68b8eefe0f6c5bb28f6f30eb6
1397	0x0000000000000000000000000000000000000000	0x0d9cbeb06d4e6fa0c466507d8727da2065b2c23c	239.34	18082439.828944246214793279	3913520	13	0x09d44851d6f663c0814e3868363c93717b7032198e00e34b1cda4ec5a97c4d00
1398	0x0000000000000000000000000000000000000000	0x70cd246ddd15261d6b579f197b30d4ef7bd5fd95	751.5276	18083191.356544246214793279	3913520	34	0x04f8bd7ad6bc64fefc914bd021baec6b5de455b6f04c7ee1b98fb6c89e067ce9
1399	0x0000000000000000000000000000000000000000	0x7bd2f36b73fc3a09cdcd04c7aa7160b5b14c04fa	27.268197672	18083218.624741918214793279	3913522	2	0x060876bb880e5ecd6a8a527f6436baade7ce40b65399c4159dc59fe5d899cba4
1400	0x0000000000000000000000000000000000000000	0x7e2acea8ebd261081809b3c78822ac21b4f18fe7	478.68	18083697.304741918214793279	3913523	59	0x4e1a694d80f429e21a5ee42df3e081e35d6a38d600c74d12f033d0b15ca65836
1401	0x0000000000000000000000000000000000000000	0x825b9bb81e270c69a891a35bbc3770396beec105	239.34	18083936.644741918214793279	3913523	85	0x931862954067b41e77a7d7befe9db3981ab84d58c109f7ad91a7274c390e3f34
1402	0x0000000000000000000000000000000000000000	0xb253342821c1c9c6e0dccc4a8d28c372403a4726	143.604	18084080.248741918214793279	3913524	19	0xd0fb5e4029cd23b5dc95729bcf06fc66bda152065583bd45d5498f8443557f32
1403	0x0000000000000000000000000000000000000000	0xa680233c045af14e01090ecc56b922968d833883	3829.44	18087909.688741918214793279	3913525	9	0x008f42a133db3c8cbcd34e9fd608cbe73ef374a949f623caa477f9f855706cc1
1404	0x0000000000000000000000000000000000000000	0x2b2d8dfd5ecec8a1714ad15cb24f22ef1677ed6f	1196.7	18089106.388741918214793279	3913525	36	0x5d57b9218f98134ef62aaa40a1259f06d346605317ebde3ee53db36c63cb4987
1405	0x0000000000000000000000000000000000000000	0xe5d66c210033bcf7abddd79ace5e72131882d76d	478.68	18089585.068741918214793279	3913525	61	0xfaba551f7b780b6b13e91ed8277a059598e9c75773a6e050cf602764e7eda260
1406	0x0000000000000000000000000000000000000000	0xd0caad3c848ba6f68e32930f44e255f498afee48	143.604	18089728.672741918214793279	3913525	93	0x8b989dbef6be2e97f4ec49bf0c45393dc7fd313b0b9b936028c96f6b02828d2f
1407	0x0000000000000000000000000000000000000000	0x000cdbd6271d0a2c953a9539905289e95583b7a5	957.36	18090686.032741918214793279	3913526	56	0xb726e4fd3e2d9cc75aac1e83539f64ac12fa7adc94c5354fd0c00d3a343d5f5b
1408	0x0000000000000000000000000000000000000000	0x130095864efaad9f4a2dcb67903501edafaa8b1c	478.68	18091164.712741918214793279	3913527	29	0x44fece7c3fc1d7fb97e0cc5680460f513f0957ec6f94be61ef5f524b9d785c85
1409	0x0000000000000000000000000000000000000000	0x026314fdb18bbc5c86e2fe59819d9a510f163ba8	478.68	18091643.392741918214793279	3913527	31	0x0b4ad7a9edef57baaa958d557b50f0c510757d7a5ccc5c0dd4c3087ffaaeeb8e
1410	0x0000000000000000000000000000000000000000	0x08bf7d718251930fd52819a97cd44ab1e4f44cff	957.36	18092600.752741918214793279	3913527	38	0x4b7dbb1896cf6486875523a68fc19fb4b930a682c3b34e0ed8772ce7d5463cd6
1411	0x0000000000000000000000000000000000000000	0x75b09622cb94b919e8887286d9c89c84988f1f93	430.812	18093031.564741918214793279	3913529	16	0x73bfc958071b21e2dedd96889116e0fbf1a74927fe27afc19ea758919527c61e
1412	0x0000000000000000000000000000000000000000	0x03fe00d55a4af6510fc2de741574a86608d1117e	7.222850388	18093038.787592306214793279	3913529	24	0x2a2a6fbffb42d36422e84bd1109de5d8d24d44620d0409555b84b01ea4be452d
1413	0x0000000000000000000000000000000000000000	0x3e8d412c0abff2edca2a987149aa6aec7288912a	239.34	18093278.127592306214793279	3913530	2	0x28abee4708317a0f3b17cef5d4c4ce278ac4ed14ed94a6203264796bd35d373d
1414	0x0000000000000000000000000000000000000000	0x4d42f2598fdb3f15a22ed80b0d9014d235cd687f	957.36	18094235.487592306214793279	3913530	3	0xc86ff5e1aa946de8515e6a735611a38660d32daf46a72843968d45a78bacebe7
1415	0x0000000000000000000000000000000000000000	0x307d5d07db2c59ebd345b8a73c291ec926d30120	1436.04	18095671.527592306214793279	3913530	4	0x7d2f2bab398d452d5d48d21795504af3596876d98ee710a53109025fec6862ce
1416	0x0000000000000000000000000000000000000000	0x09462115b82c38bf9a5038dbab1a200594e0895f	8616.24	18104287.767592306214793279	3913530	23	0x9dbe302f4013fe2f2777cdf1c3ad9d5e5d18c8147841878bb566f16f2be21906
1417	0x0000000000000000000000000000000000000000	0xc057d5dda8f212a7f8b47ae7a5fd6707d399aaf2	951.038097174	18105238.805689480214793279	3913534	54	0xdb3b51e7d3dbfc3701f6d2276db5bb62f832ea00387a6a985e61f31b694d40a7
1418	0x0000000000000000000000000000000000000000	0x278e0ec12017836b7d9bee5d57bcb8a1e79bf644	3350.76	18108589.565689480214793279	3913534	63	0x67940210a6b530e5e8c95322c21ae6f1dfec70629c4e2056d63f0c2700bc3750
1419	0x0000000000000000000000000000000000000000	0x37f6839bbf16e5dd7526094e6f4360e1e9006cdc	47.868	18108637.433689480214793279	3913537	35	0xd231062180b367e74cd72206424bb44e2e8e34be718b3f5acb963a0cf66fb5a2
1420	0x0000000000000000000000000000000000000000	0x17581b62da870a929d68af4b0d2422000aafda10	572.50128	18109209.934969480214793279	3913537	49	0xf114aac597d5ceb1a3125f7d6fba7d704fe70ae2333a054955d5c6897d93f174
1421	0x0000000000000000000000000000000000000000	0x08ae99b68bd073214b87261cdca014b3cb479e67	502.614	18109712.548969480214793279	3913539	33	0xbf71decc86128875ef565d977f94f3a9d084d3290383e365d442ef9fee13fb4d
1422	0x0000000000000000000000000000000000000000	0x026314fdb18bbc5c86e2fe59819d9a510f163ba8	1043.5224	18110756.071369480214793279	3913539	40	0x5d6c3d8cefe7f41cdf2fcaea8f827f47b7106491dd5a5fa1b90356f863357fe4
1423	0x0000000000000000000000000000000000000000	0xbce1b0420e44245e5924f6d62c8c797003ec3622	95.736	18110851.807369480214793279	3913539	42	0x0b42edc79f81d351447dda2f002715496663a307e7cd707bdf671d1d62d83293
1424	0x0000000000000000000000000000000000000000	0x248c224fc1cbf60ac2b68162d028cc1cf9168de4	119.67	18110971.477369480214793279	3913539	49	0xf8691cde2230df567c9e58dd558faf24389d00be39fdc6a8861c75aa3eeceaca
1425	0x0000000000000000000000000000000000000000	0xf033e90fa312fd7e40f1a0d67a42f18fc5d97c79	1914.72	18112886.197369480214793279	3913539	56	0xbdc6545ab4319724867dd3d3d6a30a14a1a1a94ce3e7ab56df9ab1cbdbbcc9ae
1426	0x0000000000000000000000000000000000000000	0xa83fb5e6a8706c0e495e683c6b70c15a98a1e32f	47.868	18112934.065369480214793279	3913539	58	0xfdc6174a17c87a0e19bddd1bd94f260c4257a01fa7d8fd32e6a3532db2bac3cb
1427	0x0000000000000000000000000000000000000000	0xaa9fdbd1c668ecbb8f99e9b6b8fabed1c333ccc8	191.472	18113125.537369480214793279	3913539	59	0xf20a96f73c4e7441ab9547bb43d77c8336ed8972eeeb6a7a750ecdc4fc7e7dbc
1428	0x0000000000000000000000000000000000000000	0x42a024d4f95689b5efeeefda21043a74670f93b5	478.68	18113604.217369480214793279	3913542	31	0x45eec3387664ce1f480c9c028e8fb5fcbab64db5e229763ca457068411de19f3
1429	0x0000000000000000000000000000000000000000	0xdfba7c3641f1852c62da05e61ad3bd10fd66db55	4786.8	18118391.017369480214793279	3913544	23	0x57d9adfc616293420b7553a7a7b4b55d6a4b51b2904b1571615220d251e955ac
1430	0x0000000000000000000000000000000000000000	0x94aeca1c849e99b373a7ba800c02c3036c5e4976	472.45716	18118863.474529480214793279	3913544	66	0x7e03e1bdbe1f10f7b338fec43702e915eddb590aaec5e95b56ebefce4c93618e
1431	0x0000000000000000000000000000000000000000	0xdd53dc054864f5554986d6cde6c05756d5cf5293	1436.04	18120299.514529480214793279	3913545	21	0xcaa8ff1975a6fde25e634b2677d1b8c00c470f4a31a0dd3fbccbdbda2a0a8a6a
1432	0x0000000000000000000000000000000000000000	0x0ce18139ad6474c538b2afb5135d6a60b21abeda	957.36	18121256.874529480214793279	3913548	13	0x87ba62ee88f627c0d0133d4c43930374fd58cbec97888566e8c59a811508cddc
1433	0x0000000000000000000000000000000000000000	0xacdc9bbb04cf7f3a1da12473136ac4e721e36569	957.36	18122214.234529480214793279	3913548	56	0x936fc1d2cc434be7123f226ecc41ca11226b5c8ee426bc7b6eb81f2b8e412a35
1434	0x0000000000000000000000000000000000000000	0x603e64052a6cc8dd448eccc33c1e4037e75b7d32	3532.6584	18125746.892929480214793279	3913549	18	0xde678fc1a7d3e8d8c28182bf67839c799610427d1b069f3f416959e30576c8a1
1435	0x0000000000000000000000000000000000000000	0xb1bb8924202b4932203a2de4733a95acba81a5f6	477.72264	18126224.615569480214793279	3913549	72	0x374a83734966215709a178586d5f97c32b8f16893d733ad73768896953d3a135
1436	0x0000000000000000000000000000000000000000	0xba079b44c7079615cb7e56b1e4e0fd566db419df	4786.8	18131011.415569480214793279	3913550	31	0xaaea62367bfff51854f171cdaead8c93e81a7e677698fddbc3fb24020853cacc
