No	Buyer	Ethers	Tokens	TokenBalance	TokensPerKEther	TxIndex	TxHash	Block	EtherBalance
2340	0x4be205af8b2609afebd65dedda6c3c6b0de21bae	1	478.68	20256818.889008060925854066	478680	3	0x3a0a3c60b77db0147fa14543ea8d0d2f925da98c25953ca24a61361585948d5a	3916267	16024.475409476186441577
2341	0x63db17d372c1e6ad23f49bf7b2993cc8af482e91	2	957.36	20257776.249008060925854066	478680	28	0xca7368e74957d9eac86a7d32058fa3e2883c45c17321dde5422ba9509f1d4954	3916272	16026.475409476186441577
2342	0x0da8b8ba342526c661bc04d64420d7f224e16df8	1.5	718.02	20258494.269008060925854066	478680	4	0xdf8dbf1210f1651e7af256f15df5ed8d306da9a87ae4055380545e724e5ee736	3916275	16027.975409476186441577
2343	0xfacc4b6a24966a2056bc52f7fc720dcce45f4346	0.5140981	246.088478508	20258740.357486568925854066	478680	2	0xc7012b5b83620ea777a8f8b43765357be8dd138006e047f922a201f169bc8d28	3916278	16028.489507576186441577
2344	0xb8e82d4f528163c3f3a6b349eef6deaa53d8a0a4	0.023	11.00964	20258751.367126568925854066	478680	82	0xa23a10c926d38b976f3ba236e0f882700f605e95fa422f70d378e0f508d04a02	3916294	16028.512507576186441577
2345	0x433f83d213b14d2d9914fdca39ab21c5cdcee5bb	1.98	947.7864	20259699.153526568925854066	478680	75	0x55b8d16376f32811c3599c2c64074b510d35ff970a5f6feb12aeecb98333e5de	3916308	16030.492507576186441577
2346	0x0da8b8ba342526c661bc04d64420d7f224e16df8	0.29	138.8172	20259837.970726568925854066	478680	9	0x03d9210108b797979af12f7312e1ac8e833b3ffd8839ae39cc8dfddde1b708bd	3916313	16030.782507576186441577
2347	0x433f83d213b14d2d9914fdca39ab21c5cdcee5bb	0.02	9.5736	20259847.544326568925854066	478680	65	0x5e76d371412309a867202161d5c9dcf7a892bed75ae9393e79115070fb22012e	3916313	16030.802507576186441577
2348	0xbd74bfbc361b6e9ad1b26e1ab62f1fd38c62ec98	4	1914.72	20261762.264326568925854066	478680	66	0x69f2f8b21da9f6dd888aca8b8b5123dc23534b268c6fe300e894463550a1637b	3916313	16034.802507576186441577
2349	0xabff30dccd2db83435621e26f3203f327a829952	0.515117476	246.57643341168	20262008.840759980605854066	478680	7	0xe5c83126ac2a18304aa859af4628a5c3bcd9add588bbd5da427af78091f4a0d8	3916320	16035.317625052186441577
2350	0x590708fb8d21eb1265b4fbda348502c35f44a4c2	22	10530.96	20272539.800759980605854066	478680	110	0xe215da5d29a4a2ba2188e893c37cf5398226828196fc38888976fd84aa95b926	3916324	16057.317625052186441577
2351	0x4bd57642cfa87b46493f080df7b834ab2be7159e	3.97349548	1902.0328163664	20274441.833576347005854066	478680	51	0x0906c3cb1efa2bde8851796139458c9a8d197ac12b55164c3aa359db58543d82	3916326	16061.291120532186441577
2352	0x235d6e2d599df935da847b5662443653957d14a1	0.018	8.61624	20274450.449816347005854066	478680	13	0x445b7d691713a7d5ad9aefbb0266adfbefc69c192518c23457df7fb35c85d455	3916328	16061.309120532186441577
2353	0xf3f76c078553702af433fe9d9a8ac9ca4a209924	1	478.68	20274929.129816347005854066	478680	95	0x0382648b75a13d5697d72ec2e3778c63b10531fe8d2ab66ffed3ec285ce39251	3916332	16062.309120532186441577
2354	0xb8e82d4f528163c3f3a6b349eef6deaa53d8a0a4	0.213	101.95884	20275031.088656347005854066	478680	126	0x70b6f3be1fd747f2dd9754682db525ca19c96b6c7bc19fd2c3138412033c87ff	3916333	16062.522120532186441577
2355	0xe58193ca76063feccb0fd70d2bb0c66cc4d38528	0.08	38.2944	20275069.383056347005854066	478680	38	0xadde8e87438eb0246f3edfe13da7e187252df3fd30ceccc476c0a2b20a3f9991	3916334	16062.602120532186441577
2356	0x5e46be17e9dbadca7c7289e9074c5a926f70e958	1	478.68	20275548.063056347005854066	478680	19	0xc0b1991aa94e79096d9456079699ae5e36481317021c33904e653f2596bb0cde	3916336	16063.602120532186441577
2357	0x1be4dec6faf3a4a54632a103f55cce18afa4dd0b	1.684	806.09712	20276354.160176347005854066	478680	31	0x6eba9188fa513758055aa2eef932035618881563c8940b1eafa6e88e444a7d06	3916338	16065.286120532186441577
2358	0xf84826cf2d1d99701fcc917da09d478c8032a1de	0.1	47.868	20276402.028176347005854066	478680	17	0x3bede6ff8e85790d91b4ed5b95aa978e7b4bdc230309410a27badafc94df2887	3916348	16065.386120532186441577
2359	0xbb76da4426b73f2797192b7318ddb07ab1b95a47	2.1	1005.228	20277407.256176347005854066	478680	38	0x2602bcbaa6d73d757f06800edc3a3d3ae17f0839bd39953e4b3cad375533507e	3916348	16067.486120532186441577
2360	0xe61c8a2ed1ffc0e682f0f3de7839f11b487bed7f	1	478.68	20277885.936176347005854066	478680	65	0xacdcaea5fce0557cf6ef6ace5b2c7ec88e071e6961cb56c21f2dda4e8d05733d	3916348	16068.486120532186441577
2361	0x783e43ef8792a39ec3bfe5c2985db9975f159282	0.826	395.38968	20278281.325856347005854066	478680	20	0x40a9f368d825797b6f6f02e8cb395183fa5f29b85b238bbf9f11bc56061fe77b	3916359	16069.312120532186441577
2362	0x085b3f4523a53642811bb1ef19b3748f709f3b98	0.01	4.7868	20278286.112656347005854066	478680	85	0xfbd37e7add03f35b033ce374446dcb6fec34a5aadc46f4d53c0181ae821dd179	3916380	16069.322120532186441577
2363	0xa0f23d0ea8bbac77006c6e18d85d17cf7d1fe824	1.478	707.48904	20278993.601696347005854066	478680	1	0x984e84da287485851a673fdf203c7fe4d9d8fee0498cfd5aa87db7530ccd083e	3916382	16070.800120532186441577
2364	0x085b3f4523a53642811bb1ef19b3748f709f3b98	0.1	47.868	20279041.469696347005854066	478680	48	0x8ea940b8fd537f6218c62aee877460db3f72375ebda1d0c050966ba269a742af	3916399	16070.900120532186441577
2365	0xb27f74b2235fa161aebf4d910d9fe22ccd53b1d7	0.986	471.97848	20279513.448176347005854066	478680	13	0xb7caa4e095298303158e990d0a6e9bd751a530077cb0f7ffa243ae44c9871d61	3916403	16071.886120532186441577
2366	0x085b3f4523a53642811bb1ef19b3748f709f3b98	1.428437189	683.76431363052	20280197.212489977525854066	478680	46	0x2f44a3ca74f37af9c04cfb925bc8f336a47cca50944992c15c27bfff904fc3fa	3916404	16073.314557721186441577
2367	0x1e8ac273163f6f7bcefdc7983a357714eea853ff	0.425	203.439	20280400.651489977525854066	478680	7	0x51ea12371510f512ded9a5fe83cd2a30c4ccacda63a26c26071116004fca8676	3916406	16073.739557721186441577
2368	0x203dfed20e49ff4834f1cad58c81cb7093032882	1	478.68	20280879.331489977525854066	478680	80	0x5001890eb0ee2a9d299ecc163d0f5db7132456216464bcdb4e587228b0f1fe60	3916407	16074.739557721186441577
2369	0xf9a39bf20f8b0b13dd976b96b04c4709147ca9c3	0.787830225	377.118572103	20281256.450062080525854066	478680	95	0x7a6fa5ffd49c86e4f41d5374210783f73fd07b12236112627ebdb35faa0383ae	3916422	16075.527387946186441577
2370	0xb996b0b6ca1de6520dd7a37cd551d130fe956654	2	957.36	20282213.810062080525854066	478680	47	0x6cab9c19cc2db5a32ebb44960aef6349b4cbf87be77738f5e5b0d2d4bf882cf2	3916427	16077.527387946186441577
2371	0xb27f74b2235fa161aebf4d910d9fe22ccd53b1d7	0.976	467.19168	20282681.001742080525854066	478680	26	0x0d60015c65ac80c1b5ff1e3c01c04be037ee6bf00a8ff0d2c111ab92b997cd76	3916432	16078.503387946186441577
2372	0x3254911960fde450cb2d434c1892f34ce473982a	2.05	981.294	20283662.295742080525854066	478680	93	0xd4c32173ff913d0e871889a32e4b427bad1dd27305277fe0ebb9b2ba8dccf0bb	3916437	16080.553387946186441577
2373	0x711dda678abe166ffb3dcd1a18f1280e3d5d07ae	1	478.68	20284140.975742080525854066	478680	1	0xce3177596e1704dfab96fd2d08a3a566addbe08f1a51211e99839f7ef160b1bd	3916438	16081.553387946186441577
2374	0x80f6cb68238122dd8c957a48de45264173f2d6cf	1.1	526.548	20284667.523742080525854066	478680	61	0xd2f2acc31a0dc9a908065561b5824abdefba8f758ad5c4fb9de1989c2b35848e	3916439	16082.653387946186441577
2375	0x711dda678abe166ffb3dcd1a18f1280e3d5d07ae	2	957.36	20285624.883742080525854066	478680	13	0xd78d6b1b7d5ae733c1a8788fca79351e2a258b9407503c65fd24d8759c2a992e	3916448	16084.653387946186441577
2376	0x6e1585214366bdd21188fc8238323f6b20637035	1	478.68	20286103.563742080525854066	478680	17	0x93367b013c7fabcba9ff40be762a8489d24446ddf8718ee9e66303c61133f797	3916454	16085.653387946186441577
2377	0x44e83779bdc14ddfdec960bfc48530c45ec51d17	1.8	861.624	20286965.187742080525854066	478680	3	0x03a4eea8c6a6f0312d0a4975b1de6607962c10e0b249f30bbaa6cff632a8dfb3	3916470	16087.453387946186441577
2378	0xcee198dd1e4482735ee4013dec978a8c6f9ddb9f	0.3	143.604	20287108.791742080525854066	478680	40	0x51669aa79a413c8448e0fa8049a25a1101f117639c9d7bc6717f70173bbb333d	3916506	16087.753387946186441577
2379	0x05f962aeb4facbd8d580a7e0411f9093e06668fa	1	478.68	20287587.471742080525854066	478680	2	0xd0697b0bb77f936ce616b411aa097f3cb299627974cc9ede19561902406c8fba	3916510	16088.753387946186441577
2380	0xc7a4d1210ae0521605ec253bf7b925dd6235b443	2.18	1043.5224	20288630.994142080525854066	478680	43	0x5f1b5a18ee804b4cd912f1a197f7511072078ad96df00cc80fb86a05e6edda51	3916511	16090.933387946186441577
2381	0x343d598bc565328f4c39ffbd955241617ed665e7	0.1	47.868	20288678.862142080525854066	478680	96	0xd0c93d4d82d083f4b8def000948583ac0cde53605b0f1120cea7e97d2107ac0d	3916516	16091.033387946186441577
2382	0x085b3f4523a53642811bb1ef19b3748f709f3b98	0.54625213	261.4799695884	20288940.342111668925854066	478680	23	0xba4ce6a2923f3ce47bd4693ea37b164f3504363da6898f47c51fe199638d7211	3916519	16091.579640076186441577
2383	0x2b2192086ee41b6d36922cc4fc0c8ffc567dbe67	5	2393.4	20291333.742111668925854066	478680	1	0xa7956275b0d8bdaf7eea7ff9c7022e732c37bce1593465dce21a6ac26bb1a62c	3916523	16096.579640076186441577
2384	0x001a5052aff8190dc67cfb6b10daca2c4a473c71	10	4786.8	20296120.542111668925854066	478680	2	0xe311046d312381397643f215110de6b20764f364972c0c255a8d811f67136c54	3916537	16106.579640076186441577
2385	0x27b24e69918c5a9636bee45d6313dd22f406f873	5	2393.4	20298513.942111668925854066	478680	0	0x885a23b82328313a988ccc0f03f1fa6da8d98931de69f3a71559869904f2aa6c	3916538	16111.579640076186441577
2386	0xe2ee03992377209a6236cd1f35f6d736315d743c	0.4	191.472	20298705.414111668925854066	478680	96	0xe80a0043abea8274f929141cc248756184d654b0ec520d920ebea3ac5b766e7f	3916544	16111.979640076186441577
2387	0x244148f142853d955784c90ac1e0f74703c11fa1	0.5	239.34	20298944.754111668925854066	478680	107	0x758ac3d2b90369196198f6e741e08a87e6eb8a20aebbf31877771a3fec700d1b	3916581	16112.479640076186441577
2388	0xa705772f6ea6bddd37edcff3eceaccf32f8f5aa2	1	478.68	20299423.434111668925854066	478680	39	0x09705290275554aeba5907b5017ccf32f5e86e30e5f1c62d67eb6f371e55a7a6	3916588	16113.479640076186441577
2389	0x114e3f56dc50c4c97e6dc43b9617687ef32b0791	0.07	33.5076	20299456.941711668925854066	478680	123	0x14f22d97489b646fdf0c85967e387ba625d762ee33167eabec4fa4888cd4dc20	3916596	16113.549640076186441577
2390	0xe0e486f59e6a5a82e4de63995f2160acde6026ee	2	957.36	20300414.301711668925854066	478680	50	0xb7b82d4dd93ab7164c686021f555c2d50d3886cbadc7a711e9230941637ad7a7	3916597	16115.549640076186441577
2391	0x07ba5c44575a30e39a138a74a4d3b74ebb460a9f	0.5	239.34	20300653.641711668925854066	478680	12	0x3793c161894903eb818a2b40dab9406eabd643b79d3b504465b78925ed27352d	3916599	16116.049640076186441577
2392	0xb6aac3b56ff818496b747ea57fcbe42a9aae6218	1.2	574.416	20301228.057711668925854066	478680	16	0xf88713b0d17917263cb4a7a56d4e03fb08b685b3df9b034fae299a3444e5fc6e	3916603	16117.249640076186441577
2393	0x09b8b644fbfc6ee8e5dd0f450a030e5f381a5cfa	498.98888237005157287	238855.998212896286901411	20540084.055924565212755477	478680	61	0x91626111211273e1216d80e4e19a895e88eb26e536d6846a66775923d5e8e31f	3916604	16616.238522446238014447
2394	0xd1fa069653b2800c5f0ac4829fa7ae14d4b87198	10	4786.8	20544870.855924565212755477	478680	66	0x84a41fb6b14e53ab88bd61e1c1e885da9c4a2950e83366cca950660579bdfdef	3916604	16626.238522446238014447
2395	0x2d9836904430a15dae1922548c6f0af1ae9b6cd8	0.1	47.868	20544918.723924565212755477	478680	5	0x76e9a7365c56f3a9f80ab342df1192fefbafeb0922b1ea33ca9c443f7d1ca482	3916609	16626.338522446238014447
2396	0x1c9e16ed9504fe88b09ee1b94e73a108275e1980	7	3350.76	20548269.483924565212755477	478680	109	0xe328bf2c228863ca1190be2be9a2db030fd6cabf4ad821f4c1314b3eb745e316	3916609	16633.338522446238014447
2397	0xb0be566c135084b48438effb09c4108a8c402ed8	2	957.36	20549226.843924565212755477	478680	12	0x5e2871e2f63c6021c98edbc4b973386a3add466a4a5d26c618f335092bcaf380	3916611	16635.338522446238014447
2398	0xd2f4def61791810736ff401f5453f57d29cad29b	30	14360.4	20563587.243924565212755477	478680	6	0xaef621b9548eca86c61312da2b3036f32490584da5fca24140cda6afd27fc8a7	3916615	16665.338522446238014447
2399	0xd163706738a37344e0d040548397b94852a37b26	1.312	628.02816	20564215.272084565212755477	478680	56	0x21c1688ec4c341ca0f99d8bc127e3ecf751d83df3b99755bd9cb8f8780ef9be2	3916621	16666.650522446238014447
2400	0xc33537f81f118d57ced167e2e4de7973da5dccf3	2	957.36	20565172.632084565212755477	478680	110	0x9e2f5a5eb9fee70af40f650e9ad29f59d4f7f6c91da30a930c6ac01a1d3a0d65	3916621	16668.650522446238014447
2401	0xd1fa069653b2800c5f0ac4829fa7ae14d4b87198	142	67972.56	20633145.192084565212755477	478680	57	0x19652ba83b4835de043a5f97a3ae048812255f8f36e60482eedcae021a26a8ce	3916625	16810.650522446238014447
2402	0xd93a8706fac801cbc7e03025c082e6484accbbae	10	4786.8	20637931.992084565212755477	478680	6	0xae61f9832f9732ea1bd958ae705215649f55dd583193178099a43dcdec4db0d4	3916627	16820.650522446238014447
2403	0x2d9836904430a15dae1922548c6f0af1ae9b6cd8	0.4	191.472	20638123.464084565212755477	478680	7	0x25e8aefd344e3cfb8c8e9896085a97a12e14ee71cc5d78c2f54784e283734421	3916640	16821.050522446238014447
2404	0x40a5902a54d206192fe3dd8055e97c3171325432	1	478.68	20638602.144084565212755477	478680	8	0xe0d116e956cede7f370ca720b2b30c4108c39207e135339aeafe5e862592cec9	3916640	16822.050522446238014447
2405	0x40d1cb3e3f5224075970de8b9ed1d252497ee448	0.046	22.01928	20638624.163364565212755477	478680	121	0xb7a859a0ace8e5d96eec92348ebdb4c4e4e9cbf43d4b61326a8699f3614bca1a	3916640	16822.096522446238014447
2406	0x75172305fd86fe9b91a70f084c01f51212126eba	0.5119	245.036292	20638869.199656565212755477	478680	76	0xe20d08729e3e70336e1e0cc495ce692298019d051050abb71f335838c1982ead	3916642	16822.608422446238014447
2407	0xb3cf70cc8745fe939ba393742262a9ac0dc3ec39	4.7328	2265.496704	20641134.696360565212755477	478680	114	0xf3d1acbe45ee04e1053bbf472bd63e99adf26b71ad15f520eaa256528748390b	3916647	16827.341222446238014447
2408	0x4b731186739844a761f09c6d2a4a89ad28623e5c	1	478.68	20641613.376360565212755477	478680	10	0xc8d438fafdd6bd74a098ff2d64f318d94a4a6e2bd96c39f96e8f3dca85b4bd4c	3916658	16828.341222446238014447
2409	0x2a83f53abb49fa7df4e7cca4630b2cabda5ac15b	0.99	473.8932	20642087.269560565212755477	478680	8	0x2e56805eb269a21b060b88b472bb7c27a081429eb35e69f1999f5de6ef2f5e18	3916672	16829.331222446238014447
2410	0xe9500755ebea975c690f90b794bc763eb60c4881	2	957.36	20643044.629560565212755477	478680	70	0x9227951a4c23a29444fa014eccf20f05cd6c4ef801ae9a6dc2ad7372b582d863	3916678	16831.331222446238014447
2411	0x489b88d42628fcae059018d47aa9dba420c9abd2	3.1	1483.908	20644528.537560565212755477	478680	1	0x50aeb975447b406d52479a94a6bbb5818124702402163761006fff5d08910c0a	3916681	16834.431222446238014447
2412	0x2e1a17bd8cf6d9c809776a8dfeaa6a2abbcce99b	0.0797258504635763	38.163170099904703284	20644566.700730665117458761	478680	5	0x8283f7d7f069bcc43a268698b2a323b3faaf7b981783035193a6665d1d0aeb16	3916690	16834.510948296701590747
2413	0xfef808fb5d36d560e42f50e6e8dbaf671123bfc4	0.45	215.406	20644782.106730665117458761	478680	81	0x97bab470dbd82af349d8d55f5097b34efbdc5595e91efeafd2064719be037fc4	3916691	16834.960948296701590747
2414	0xd8c6060d4cbb5273bedc2df3aec7f598cd7c0a31	0.3122	149.443896	20644931.550626665117458761	478680	11	0x8c69e91f62fcaaeb0fd56f46b5a69b7b286c3b59569b3a664a17aaa5feb6047c	3916694	16835.273148296701590747
2415	0xd32ad1b1906f213d2df839d0511cad18efa65401	1.6	765.888	20645697.438626665117458761	478680	15	0x8c1d84fb18ed810a02474ba0da56c785e96d7f792c0410fdfd20e033178cd5b0	3916705	16836.873148296701590747
2416	0xc539ef373b2663e2cd7f95073fec71cd6226c75f	0.0056	2.680608	20645700.119234665117458761	478680	30	0x2ffc30a1c372e9a1eb5280f66be37a08fe587db319e5d1605350625b7ab249e0	3916707	16836.878748296701590747
2417	0xc1d0b8c3a5a76f1aff188d5296f1f610872229cc	1.9	909.492	20646609.611234665117458761	478680	105	0xedab75d14c600cf80744aae1a8052ebdaa4774b709d3622bd5dfedcc19f29a49	3916727	16838.778748296701590747
2418	0xe20e532c4ba934bb1d145480d38017cedd78c133	0.1	47.868	20646657.479234665117458761	478680	9	0x9e17770d253313da8351dd1d7ca8fe52a02bea5f6cae4652ef89f930110ba846	3916735	16838.878748296701590747
2419	0x696dce52ca0a520dd9e4e3137d77a4ad386f00a0	1	478.68	20647136.159234665117458761	478680	131	0x4a2196e323bb5f0a5e361398bb73d4257248ec8c240cb2288d4a794a747f3714	3916738	16839.878748296701590747
2420	0xc539ef373b2663e2cd7f95073fec71cd6226c75f	0.005	2.3934	20647138.552634665117458761	478680	81	0x435f854fdcf398dfacde33d2d623abe2568d4c803f0fab02084af804dabbfa75	3916755	16839.883748296701590747
2421	0x760739f49fc2936a59745644a94a5400c62a4b22	5	2393.4	20649531.952634665117458761	478680	12	0x8222b9502015f97ac67a02af41601893749c2c4e8e01f5400ce5c1909187a2d2	3916764	16844.883748296701590747
2422	0x03c46417bf0a78295abbc618721b186a099afc42	0.5	239.34	20649771.292634665117458761	478680	116	0x9f30cf2954c7530a8e6a1b7ce9ff49b6a3a5b7f28e89a482d4d6b0bb8a2d93c2	3916764	16845.383748296701590747
2423	0x4b731186739844a761f09c6d2a4a89ad28623e5c	1.2	574.416	20650345.708634665117458761	478680	6	0xe9dd831f46f44567024fb55d35fe83585cc80e15da576a722182615b0f91c255	3916772	16846.583748296701590747
2424	0xe8ddee82e2ee2661c6adf11faa6c99555e301dc0	0.5	239.34	20650585.048634665117458761	478680	38	0xe29ebbff68931cc261c31893d105e0f8bdf2c59db6119373d449c58a278b19b4	3916773	16847.083748296701590747
2425	0x841c223d5f95a44e03d0b97683792399cf830d1c	1.085	519.3678	20651104.416434665117458761	478680	30	0x410edfc0a403ada67259876fdaf01bcf8b7539b4ba970430c9d60a44b5e8c274	3916776	16848.168748296701590747
2426	0xf5fd0e65ba30a5ee0f307fe6251495d2b34a7c6a	1	478.68	20651583.096434665117458761	478680	36	0x0a177c4f6e5741d48246931b40b092aadd5f7caf3a7ae22a3f8007a0f140c558	3916781	16849.168748296701590747
2427	0x7b54b5cac5a72d90c4772ea21e31fac8844f03cd	0.22963041	109.9194846588	20651693.015919323917458761	478680	81	0xace96f28c5d82d35583c7559d15eda74649a303f972c30ac7f059aca100dd0be	3916781	16849.398378706701590747
2428	0x620348621ce092ee666b698246491e95c8e61499	1	478.68	20652171.695919323917458761	478680	32	0x73a719140da123d4d1ef0fbc0d8cde9cc7745f72efb1f189f3d1e08d72e1adaa	3916792	16850.398378706701590747
2429	0x04605a6657f1cd074ef0cbc684af8f0f24cfc7a0	1.001	479.15868	20652650.854599323917458761	478680	24	0x4afa0c9a2386e21348306e2d6cf5dae1f8a2f04a9f26483e4ed509880bd81a9f	3916796	16851.399378706701590747
2430	0x46a0abd4764d27b050ef6b5168f2f46ece7e3e42	0.1	47.868	20652698.722599323917458761	478680	37	0xfc62c26c837056543c659f1d5bdb4c5062a3c76dcbe90387af95fc0ef81a19d0	3916796	16851.499378706701590747
2431	0xe616f2749253beff764136e148a083a597c489cc	35	16753.8	20669452.522599323917458761	478680	10	0x7667d9f0156a4e2fc2292b99317197ba90004119902e62d874fb2605c86dd081	3916803	16886.499378706701590747
2432	0xa193c943980a9340f306b3d59deb183dc501b35f	0.02	9.5736	20669462.096199323917458761	478680	1	0x908da85aff70942127f8c99493ab90fc144b9f00412745c90297072449d0fd63	3916818	16886.519378706701590747
2433	0x1eb060c6d51611a13956649b73010402c5af56ef	2	957.36	20670419.456199323917458761	478680	26	0xcfc13da2b641e398d51030d4e5c2833be3e2f8d7852b100bb784da588131d482	3916818	16888.519378706701590747
2434	0xf7dfdfcaa55e0e2123d7302cb4144ee9ca521e1e	0.21	100.5228	20670519.978999323917458761	478680	49	0x9f9aecff2d5f341eb5adb2c560a2b4452ce196f4df369564b4bd66a81d608723	3916818	16888.729378706701590747
2435	0x8def7f7230f0e40df2efae846ac92eed7084ea25	6	2872.08	20673392.058999323917458761	478680	13	0x92ab8c92d290dc37c39fa94e887fd488acd57f690fc6ab1b09d1445d68c8c011	3916819	16894.729378706701590747
2436	0x28d1d0f1507e26ce3248a79ff05638d98cc5111c	1	478.68	20673870.738999323917458761	478680	44	0x73ae52c41c929de66507d4ff93dc79cc88ede56cd9b06681a057abb7efc6220d	3916819	16895.729378706701590747
2437	0xe62f6ae10cce0bd6e153e6b99eb329f7066b20ee	2	957.36	20674828.098999323917458761	478680	90	0xa771aa00936418b78e3efbddd2cf396aec3bf76ee9649bc6a97660cfc05e8ef1	3916820	16897.729378706701590747
2438	0x9ec01bb07f90242cf79120d29aec0db80269d52f	1	478.68	20675306.778999323917458761	478680	91	0xa7f1e4b7824d128e75616662a3a570dbc80b573420bf62ed5c36e61f24bd22e7	3916820	16898.729378706701590747
2439	0x9fbe55e7fdb11b353e5b491eeee3dc2ca72e9226	0.107900225	51.649679703	20675358.428679026917458761	478680	99	0xe8826fb299ac174ac0cb1bb61b7335287f216f2203db8c7f3c5cdd9abc1a8ada	3916823	16898.837278931701590747
2440	0xa76011fde264beaa80294796c59bafdfb7e0f493	0.5	239.34	20675597.768679026917458761	478680	40	0x0d7db0d0d2030c91f54ed10085877ae377ee65cf2465ab858946fbdd8a1a3b33	3916839	16899.337278931701590747
2441	0xbb1da84f6eb6001cadae4c618910cee5f6b7c8ac	0.0741841	35.510444988	20675633.279124014917458761	478680	43	0x126c5fb797db66ee90f1a45cc5a07cf0a7477ce3343711fdcbf41505c4cf972e	3916841	16899.411463031701590747
2442	0x584d71aac1342a29e5ceac6cf39b334c35936d4a	1.4	670.152	20676303.431124014917458761	478680	8	0x26c20bf1711a58c236c9c2cf25f384595f2faf02313ba24f94bdad519f314d5c	3916843	16900.811463031701590747
2443	0x952d2841b459eb36a986737d5691597087f197ef	0.19710379	94.3496421972	20676397.780766212117458761	478680	28	0x6e543d87f87027f4844f8eb80cd9d63b0c528df79b9b6501aaf5d938a529a9d4	3916849	16901.008566821701590747
2444	0xad65167d705c7196d72520ec5e994f548f8a3446	0.1	47.868	20676445.648766212117458761	478680	98	0x27ec59d7c3cd9ee6eb711bb854f6b351748cafa94a765bfbd61c20399308c4cd	3916852	16901.108566821701590747
2445	0xb7fd42ab1a6d4423d55b64be0f80f5cec786e3da	0.01	4.7868	20676450.435566212117458761	478680	8	0x40cffc2f3cb374131f53470928024bfb5e1caa18e5636f002d8bfc15ff74e30a	3916861	16901.118566821701590747
2446	0x64133cc0a7cc3d6da61a098af35be9016f174314	0.880111474	421.29176037432	20676871.727326586437458761	478680	49	0x6ece62aab01f0f00b6664914958f323e2387c18cea3649d4989be871bf155ac0	3916862	16901.998678295701590747
2447	0x9b043e4437ef563ccb8e92c58a4b6e6b1f31e1df	8.765	4195.6302	20681067.357526586437458761	478680	7	0x46ea94703afe1eb592d3baf1f7876f7dd64311a9ec22cff3bceedda87304b01e	3916865	16910.763678295701590747
2448	0xefbd425a06e1ebdef00770ff04e56e0d8f0d57af	4	1914.72	20682982.077526586437458761	478680	27	0xc39efb7ac33718b3810f7607bf70490b1ad27ab0d9efc16f60abba58cb64aca9	3916868	16914.763678295701590747
2449	0xcb657e8b4efe897c968699a3ec0f6c3c0122e1db	0.18	86.1624	20683068.239926586437458761	478680	48	0x68ea31dabc57e392095f341af9c91bf8ad31e4acaaf3dda971bca9e8e1f6fb2f	3916871	16914.943678295701590747
2450	0x9c27762461c48f4102ac7d89e54e5de15769262a	3.3	1579.644	20684647.883926586437458761	478680	47	0x91c4b2edde2f7ee633b461d0e1f4009636d854842722ec9d5e87b987d57bbf9e	3916875	16918.243678295701590747
2451	0xa4ec22f9ffc8ce7c280f3d8154d3694729c6a00c	1.1	526.548	20685174.431926586437458761	478680	133	0xe07b11a4468ec3127447e22ed57b24e38c983a704856b5431c871774161c1a0c	3916875	16919.343678295701590747
2452	0x69b87e03453a86c899244c09f032406201935b24	1.2149435	581.56915458	20685756.001081166437458761	478680	25	0xe962fdee867e5d20eaa3fdbc39c3671d639d98c08f3687faa4f8fdc31cd38098	3916887	16920.558621795701590747
2453	0xafcf50291ef33e5b0c20a419a638db2e7e91b0eb	1.005	481.0734	20686237.074481166437458761	478680	39	0xd5051ef4896f27fecd76c2460c7ccfedb9d0a7365fbdc91d0da946af8d514b2b	3916893	16921.563621795701590747
2454	0x3ebb855b53b5056ae43c7600613f4986685c4662	2	957.36	20687194.434481166437458761	478680	64	0xe7621c243c9661bb253d18cb368865c94521afd296a8f54e1775c1cc546ae134	3916893	16923.563621795701590747
2455	0x401354a297952fa972ad383ca07a0a2811d74a71	2	957.36	20688151.794481166437458761	478680	49	0xb424fe40ceff6d3c64ad5bde49452363a7a99c38ee13221cd352512e767c4638	3916896	16925.563621795701590747
2456	0x9f2d1f068b946b03d8a700f8dd0d4b8095434ded	0.343	164.18724	20688315.981721166437458761	478680	6	0xe8d09fc75b79eb8cd5698f0dca168e6bfbfe222e1ca810c6e2d87c63d442de82	3916897	16925.906621795701590747
2457	0xad65167d705c7196d72520ec5e994f548f8a3446	5	2393.4	20690709.381721166437458761	478680	15	0x1a5f9c18b5685fa8e036ff2dd4fdfba2e6abc515f1f5d34116a95f1096a78856	3916903	16930.906621795701590747
2458	0xd907aea8fbe2c4e4c223d57009456616148089d2	2	957.36	20691666.741721166437458761	478680	16	0x2e754d12f1f35396730157e6bbbc1cb0a8e39864a2adda071f352f6f2335f633	3916906	16932.906621795701590747
2459	0x6c3fccdceece30afc1707efab141da59192c209f	0.31	148.3908	20691815.132521166437458761	478680	82	0xd8ca52ba1ff0c48da69c68486358bb1ff2bd7d088378febb6f383ded5a5135f1	3916920	16933.216621795701590747
2460	0x6c5ebecea0e070aeb5d4b692ff1f694cd35e8333	22	10530.96	20702346.092521166437458761	478680	12	0x039ddc49edece0f84b62ea4d0d63ae7cdd23109c02e8fc5ade50fa5f026e8721	3916921	16955.216621795701590747
